"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","is_norming","monolingual","typically_developing"
2022-11-05,"English (American)","WG","WG",195177,83613,8,"production",3,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195183,83616,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195193,83621,8,"production",240,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195205,83627,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195213,83631,8,"production",2,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195231,83640,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195252,83651,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195254,83652,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195286,83668,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195306,83678,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195334,83692,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195340,83695,8,"production",2,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195342,83696,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195344,83697,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195363,83707,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195371,83711,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195381,83716,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195383,83717,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195387,83719,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195393,83722,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195403,83727,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195405,83728,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195407,83729,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195421,83736,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195423,83737,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",195425,83738,8,"production",3,2949,TRUE,TRUE,TRUE,TRUE
